elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
15.7353,long_1_turn_90,0.815235,0.649199,81.028317,0.802680,-0.000645,71.331979
15.7858,long_1_turn_90,0.815239,0.649224,81.629039,0.802688,-0.000621,71.932701
15.8375,long_1_turn_90,0.815243,0.649249,82.081737,0.802695,-0.000597,72.385399
15.8835,long_1_turn_90,0.815249,0.649299,82.711488,0.802710,-0.000548,73.015149
15.9378,long_1_turn_90,0.815252,0.649324,83.183508,0.802718,-0.000524,73.487170
15.9795,long_1_turn_90,0.815252,0.649324,83.823272,0.802718,-0.000524,74.126933
16.0364,long_1_turn_90,0.815252,0.649324,84.310756,0.802718,-0.000524,74.614417
16.0843,long_1_turn_90,0.815252,0.649324,84.966543,0.802718,-0.000524,75.270204
16.1352,long_1_turn_90,0.815250,0.649299,85.427704,0.802711,-0.000549,75.731365
16.1839,long_1_turn_90,0.815250,0.649299,86.101126,0.802711,-0.000549,76.404788
16.2373,long_1_turn_90,0.815249,0.649274,86.586309,0.802706,-0.000573,76.889970
16.2839,long_1_turn_90,0.815251,0.649324,87.198007,0.802717,-0.000524,77.501668
16.3384,long_1_turn_90,0.815250,0.649299,87.654714,0.802711,-0.000549,77.958376
16.3853,long_1_turn_90,0.815248,0.649248,88.234679,0.802701,-0.000598,78.538341
16.4595,long_1_turn_90,0.815248,0.649248,88.697465,0.802701,-0.000598,79.001127
16.4849,long_1_turn_90,0.815247,0.649198,89.299560,0.802692,-0.000648,79.603222
16.5377,long_1_turn_90,0.815247,0.649198,89.736228,0.802692,-0.000648,80.039889
16.5933,long_1_turn_90,0.815247,0.649198,90.352393,0.802692,-0.000648,80.656054
16.6354,long_1_turn_90,0.815247,0.649223,90.795092,0.802696,-0.000623,81.098753
16.6838,long_1_turn_90,0.815247,0.649248,91.409809,0.802700,-0.000598,81.713470
16.7362,long_1_turn_90,0.815247,0.649248,91.862206,0.802700,-0.000598,82.165868
16.7801,long_1_turn_90,0.815248,0.649223,92.529010,0.802696,-0.000623,82.832672
16.8384,long_1_turn_90,0.815248,0.649223,92.992650,0.802696,-0.000623,83.296312
16.8839,long_1_turn_90,0.815245,0.649274,93.668894,0.802702,-0.000573,83.972555
16.9373,long_1_turn_90,0.815247,0.649248,94.141324,0.802699,-0.000598,84.444986
16.9834,long_1_turn_90,0.815247,0.649248,94.795711,0.802699,-0.000598,85.099373
17.0357,long_1_turn_stop,0.815249,0.649223,95.246818,0.802697,-0.000623,85.550479
17.0868,long_1_turn_stop,0.815254,0.649173,95.814700,0.802694,-0.000674,86.118362
17.1347,long_1_turn_stop,0.815254,0.649173,96.057677,0.802694,-0.000674,86.361339
17.1856,long_1_turn_stop,0.815259,0.649122,96.238028,0.802690,-0.000724,86.541690
17.2365,long_1_turn_stop,0.815262,0.649097,96.296345,0.802689,-0.000749,86.600006
17.2808,long_1_turn_stop,0.815262,0.649097,96.340037,0.802689,-0.000749,86.643699
17.3355,long_1_turn_stop,0.815265,0.649072,96.376845,0.802687,-0.000775,86.680507
17.3831,long_1_turn_stop,0.815270,0.649022,96.392609,0.802685,-0.000825,86.696271
17.4330,long_1_turn_stop,0.815270,0.649022,96.406413,0.802685,-0.000825,86.710075
17.4850,long_1_turn_stop,0.815273,0.648997,96.426501,0.802683,-0.000850,86.730162
17.5351,long_1_turn_stop,0.815276,0.648971,96.431145,0.802682,-0.000876,86.734807
17.5852,long_1_turn_stop,0.815276,0.648971,96.431903,0.802682,-0.000876,86.735565
17.6356,long_1_turn_stop,0.815276,0.648971,96.433030,0.802682,-0.000876,86.736692
17.6836,long_1_turn_stop,0.815276,0.648971,96.432217,0.802682,-0.000876,86.735879
17.7372,long_1_turn_stop,0.815276,0.648971,96.433099,0.802682,-0.000876,86.736760
17.7837,long_1_turn_stop,0.815276,0.648971,96.438686,0.802682,-0.000876,86.742347
17.8291,long_1_turn_stop,0.815276,0.648971,96.437115,0.802682,-0.000876,86.740776
17.8844,long_1_turn_stop,0.815276,0.648971,96.438959,0.802682,-0.000876,86.742620
17.9298,long_1_turn_stop,0.815276,0.648971,96.439888,0.802682,-0.000876,86.743549
17.9815,long_1_turn_stop,0.815276,0.648971,96.438419,0.802682,-0.000876,86.742081
18.0324,short_1_forward,0.815276,0.648971,96.436985,0.802682,-0.000876,86.740646
18.0796,short_1_forward,0.815276,0.648971,96.502370,0.802682,-0.000876,86.806032
18.1293,short_1_forward,0.815250,0.649198,96.521871,0.802694,-0.000648,86.825532
18.1833,short_1_forward,0.815096,0.650556,96.451690,0.802771,0.000716,86.755352
18.2293,short_1_forward,0.814679,0.654228,96.498805,0.802978,0.004406,86.802467
18.2834,short_1_forward,0.814316,0.657396,96.586990,0.803154,0.007590,86.890651
18.3317,short_1_forward,0.813691,0.662827,96.522752,0.803453,0.013049,86.826413
18.3847,short_1_forward,0.813249,0.666700,96.525784,0.803669,0.016941,86.829446
18.4331,short_1_forward,0.812590,0.672459,96.520156,0.803990,0.022728,86.823818
18.4827,short_1_forward,0.812147,0.676357,96.441602,0.804210,0.026645,86.745264
18.5393,short_1_forward,0.811471,0.682343,96.452770,0.804551,0.032659,86.756431
18.5798,short_1_forward,0.811022,0.686316,96.445584,0.804778,0.036652,86.749246
18.6292,short_1_forward,0.810354,0.692201,96.499911,0.805111,0.042565,86.803573
18.6818,short_1_forward,0.809905,0.696099,96.655435,0.805325,0.046483,86.959096
18.7301,short_1_forward,0.809192,0.702310,96.434581,0.805668,0.052725,86.738242
18.7916,short_1_forward,0.808776,0.705981,96.482242,0.805877,0.056415,86.785903
18.8291,short_1_forward,0.808068,0.712193,96.521010,0.806225,0.062657,86.824671
18.8866,short_1_forward,0.807618,0.716167,96.408722,0.806451,0.066649,86.712383
18.9369,short_1_forward,0.806957,0.722052,96.402520,0.806791,0.072562,86.706181
18.9837,short_1_forward,0.806493,0.726228,96.288859,0.807036,0.076757,86.592520
19.0324,short_1_forward,0.805861,0.731939,96.348500,0.807375,0.082492,86.652161
19.0911,short_1_forward,0.805396,0.736089,96.431555,0.807616,0.086661,86.735216
19.1387,short_1_forward,0.804708,0.742278,96.248916,0.807980,0.092877,86.552577
19.1816,short_1_forward,0.804293,0.746026,96.404050,0.808202,0.096642,86.707711
19.2447,short_1_forward,0.803617,0.752114,96.266305,0.808561,0.102757,86.569967
19.2806,short_1_forward,0.803206,0.755837,96.312648,0.808784,0.106496,86.616310
19.3334,short_1_forward,0.802511,0.762101,96.355480,0.809153,0.112787,86.659142
19.3812,short_1_forward,0.802067,0.766101,96.318372,0.809389,0.116805,86.622033
19.4296,short_1_forward,0.801442,0.771761,96.290593,0.809726,0.122490,86.594255
19.4801,short_1_forward,0.800994,0.775812,96.327558,0.809967,0.126558,86.631220
19.5347,short_1_forward,0.800316,0.781925,96.329198,0.810328,0.132698,86.632859
19.5809,short_1_forward,0.799875,0.785874,96.411051,0.810559,0.136665,86.714712
19.6288,short_1_forward,0.799185,0.792011,96.417061,0.810912,0.142830,86.720723
19.6804,short_1_forward,0.798756,0.795783,96.553979,0.811125,0.146621,86.857641
19.7339,short_1_forward,0.798049,0.801944,96.543959,0.811465,0.152813,86.847621
19.7808,short_1_forward,0.797579,0.806017,96.607084,0.811689,0.156907,86.910746
19.8337,short_1_forward,0.796890,0.811951,96.651439,0.812008,0.162872,86.955101
19.8831,short_1_forward,0.796433,0.815873,96.641884,0.812218,0.166815,86.945545
19.9357,short_1_forward,0.795742,0.821806,96.638052,0.812537,0.172780,86.941714
19.9829,short_1_forward,0.795273,0.825828,96.654240,0.812752,0.176824,86.957901
20.0337,short_1_forward,0.794599,0.831662,96.540305,0.813070,0.182687,86.843967
20.0869,short_1_forward,0.794145,0.835635,96.491859,0.813292,0.186680,86.795520
20.1319,short_1_forward,0.793468,0.841595,96.463015,0.813628,0.192669,86.766676
20.1838,short_1_forward,0.793019,0.845569,96.446636,0.813854,0.196662,86.750298
20.2344,short_1_forward,0.792372,0.851329,96.364380,0.814187,0.202448,86.668042
20.2801,short_1_forward,0.791942,0.855203,96.309800,0.814416,0.206340,86.613462
20.3318,short_1_forward,0.791282,0.861165,96.309342,0.814770,0.212328,86.613004
20.3849,short_1_forward,0.790860,0.864989,96.305176,0.814997,0.216168,86.608837
20.4315,short_1_forward,0.790240,0.870676,96.144489,0.815344,0.221878,86.448150
20.4844,short_1_forward,0.789807,0.874677,96.195121,0.815591,0.225895,86.498783
20.5390,short_1_forward,0.789177,0.880515,96.131423,0.815953,0.231756,86.435084
20.5853,short_1_forward,0.788765,0.884365,96.062137,0.816196,0.235621,86.365799
20.6318,short_1_forward,0.788146,0.890205,96.055143,0.816569,0.241481,86.358805
20.6955,short_1_forward,0.787725,0.894182,96.013698,0.816824,0.245472,86.317359
20.7361,short_1_forward,0.787099,0.900148,95.963742,0.817212,0.251458,86.267403
20.7873,short_1_forward,0.786675,0.904175,96.068981,0.817472,0.255499,86.372643
20.8351,short_1_forward,0.786042,0.910242,95.840457,0.817870,0.261586,86.144118
20.8935,short_1_forward,0.785654,0.914019,95.904934,0.818123,0.265374,86.208595
20.9296,short_1_forward,0.785004,0.920338,95.838080,0.818547,0.271713,86.141741
20.9810,short_1_forward,0.784611,0.924165,95.866179,0.818805,0.275552,86.169841
21.0324,short_1_forward,0.783986,0.930233,95.902004,0.819211,0.281638,86.205665
21.0837,short_1_forward,0.783558,0.934413,95.787625,0.819493,0.285830,86.091287
21.1298,short_1_forward,0.782976,0.940103,95.901464,0.819877,0.291537,86.205125
21.1846,short_1_forward,0.782538,0.944384,95.776854,0.820167,0.295830,86.080516
21.2297,short_1_forward,0.781965,0.950126,95.623161,0.820569,0.301587,85.926823
21.2828,short_1_forward,0.781564,0.954156,95.734869,0.820852,0.305627,86.038530
21.3292,short_1_forward,0.780961,0.960226,95.612690,0.821280,0.311712,85.916352
21.3840,short_1_forward,0.780588,0.964004,95.665638,0.821549,0.315499,85.969300
21.4293,short_1_forward,0.779989,0.969973,95.784538,0.821964,0.321483,86.088199
21.4826,short_1_forward,0.779566,0.974179,95.709672,0.822256,0.325700,86.013334
21.5313,short_1_forward,0.778984,0.979971,95.778418,0.822657,0.331508,86.082080
21.5814,short_1_forward,0.778562,0.984177,95.664791,0.822950,0.335724,85.968453
21.6296,short_1_forward,0.777994,0.989894,95.685466,0.823353,0.341456,85.989128
21.6836,short_1_forward,0.777583,0.993974,95.816100,0.823635,0.345546,86.119762
21.7288,short_1_forward,0.776952,1.000168,95.819228,0.824056,0.351758,86.122890
21.8321,short_1_forward,0.776535,1.004247,95.864151,0.824332,0.355850,86.167812
21.8418,short_1_forward,0.775931,1.010114,95.882490,0.824725,0.361734,86.186151
21.8847,short_1_forward,0.775515,1.014142,95.909647,0.824993,0.365775,86.213308
21.9306,short_1_forward,0.774883,1.020234,95.930342,0.825397,0.371886,86.234004
21.9876,short_1_forward,0.774462,1.024313,95.860940,0.825669,0.375978,86.164602
22.0343,short_1_forward,0.773843,1.030356,95.848291,0.826076,0.382039,86.151952
22.0883,short_1_stop,0.773427,1.034435,95.775925,0.826353,0.386130,86.079587
22.1297,short_1_stop,0.772837,1.040252,95.818785,0.826751,0.391963,86.122446
22.1845,short_1_stop,0.772452,1.044080,95.657141,0.827016,0.395801,85.960803
22.2328,short_1_stop,0.772083,1.047782,95.731447,0.827276,0.399512,86.035108
22.2897,short_1_stop,0.771985,1.048764,95.725867,0.827344,0.400497,86.029528
22.3296,short_1_stop,0.771914,1.049470,95.727144,0.827393,0.401204,86.030805
22.3895,short_1_stop,0.771904,1.049570,95.725525,0.827400,0.401305,86.029187
22.4299,short_1_stop,0.771899,1.049621,95.734083,0.827404,0.401356,86.037745
22.4918,short_1_stop,0.771894,1.049671,95.736050,0.827407,0.401406,86.039712
22.5331,short_1_stop,0.771894,1.049671,95.753481,0.827407,0.401406,86.057143
22.5887,short_1_stop,0.771894,1.049671,95.746227,0.827407,0.401406,86.049889
22.6328,short_1_stop,0.771891,1.049696,95.769430,0.827409,0.401431,86.073091
22.6881,short_1_stop,0.771891,1.049696,95.766752,0.827409,0.401431,86.070414
22.7314,short_1_stop,0.771891,1.049696,95.782926,0.827409,0.401431,86.086588
22.7871,short_1_stop,0.771891,1.049696,95.770529,0.827409,0.401431,86.074191
22.8367,short_1_stop,0.771891,1.049696,95.787598,0.827409,0.401431,86.091259
22.8880,short_1_stop,0.771891,1.049696,95.778650,0.827409,0.401431,86.082312
22.9291,short_1_stop,0.771891,1.049696,95.792256,0.827409,0.401431,86.095918
22.9900,short_1_stop,0.771891,1.049696,95.781901,0.827409,0.401431,86.085563
23.0330,short_1_stop,0.771891,1.049696,95.793335,0.827409,0.401431,86.096997
23.0842,short_1_turn_90,0.771891,1.049696,95.783452,0.827409,0.401431,86.087113
23.1325,short_1_turn_90,0.771891,1.049696,95.798943,0.827409,0.401431,86.102604
23.2005,short_1_turn_90,0.771891,1.049696,95.908376,0.827409,0.401431,86.212038
23.2295,short_1_turn_90,0.771875,1.049847,96.089656,0.827419,0.401583,86.393318
23.2844,short_1_turn_90,0.771867,1.049923,96.249769,0.827424,0.401659,86.553431
23.3359,short_1_turn_90,0.771841,1.050149,96.757956,0.827436,0.401886,87.061618
23.3877,short_1_turn_90,0.771841,1.050149,97.379845,0.827436,0.401886,87.683506
23.4307,short_1_turn_90,0.771835,1.050199,97.772683,0.827438,0.401937,88.076345
23.4876,short_1_turn_90,0.771831,1.050224,98.197678,0.827439,0.401962,88.501339
23.5327,short_1_turn_90,0.771831,1.050224,98.822845,0.827439,0.401962,89.126507
23.5871,short_1_turn_90,0.771827,1.050249,99.500236,0.827439,0.401987,89.803898
23.6329,short_1_turn_90,0.771823,1.050274,99.908190,0.827439,0.402013,90.211851
23.6884,short_1_turn_90,0.771814,1.050324,100.364057,0.827439,0.402063,90.667718
23.7401,short_1_turn_90,0.771814,1.050324,101.024727,0.827439,0.402063,91.328389
23.7856,short_1_turn_90,0.771814,1.050324,101.716714,0.827439,0.402063,92.020376
23.8337,short_1_turn_90,0.771814,1.050324,102.124764,0.827439,0.402063,92.428425
23.8925,short_1_turn_90,0.771819,1.050299,102.558863,0.827440,0.402038,92.862525
23.9297,short_1_turn_90,0.771831,1.050250,103.216515,0.827443,0.401988,93.520176
23.9841,short_1_turn_90,0.771836,1.050225,103.870860,0.827445,0.401962,94.174522
24.0338,short_1_turn_90,0.771843,1.050201,104.250919,0.827446,0.401937,94.554581
24.0860,short_1_turn_90,0.771855,1.050152,104.690265,0.827451,0.401887,94.993926
24.1351,short_1_turn_90,0.771868,1.050103,105.325049,0.827455,0.401836,95.628710
24.1884,short_1_turn_90,0.771862,1.050127,106.008081,0.827453,0.401861,96.311743
24.2322,short_1_turn_90,0.771869,1.050103,106.367315,0.827456,0.401836,96.670977
24.2887,short_1_turn_90,0.771876,1.050079,106.831679,0.827459,0.401811,97.135341
24.3343,short_1_turn_90,0.771876,1.050079,107.422449,0.827459,0.401811,97.726111
24.3888,short_1_turn_90,0.771868,1.050103,108.141272,0.827455,0.401836,98.444934
24.4298,short_1_turn_90,0.771868,1.050103,108.545865,0.827455,0.401836,98.849527
24.4940,short_1_turn_90,0.771844,1.050175,109.015605,0.827443,0.401911,99.319266
24.5400,short_1_turn_90,0.771835,1.050199,109.652656,0.827439,0.401936,99.956318
24.5887,short_1_turn_90,0.771835,1.050199,110.359164,0.827439,0.401936,100.662826
24.6340,short_1_turn_90,0.771853,1.050151,110.813372,0.827448,0.401886,101.117034
24.6909,short_1_turn_90,0.771853,1.050151,111.289600,0.827448,0.401886,101.593262
24.7306,short_1_turn_90,0.771872,1.050104,111.879920,0.827459,0.401837,102.183581
24.7884,short_1_turn_90,0.771881,1.050081,112.567966,0.827464,0.401812,102.871627
24.8331,short_1_turn_90,0.771901,1.050034,112.929365,0.827476,0.401763,103.233026
24.8876,short_1_turn_90,0.771941,1.049941,113.394951,0.827499,0.401664,103.698613
24.9303,short_1_turn_90,0.771961,1.049895,113.970777,0.827512,0.401615,104.274439
24.9882,short_1_turn_90,0.771982,1.049848,114.658550,0.827524,0.401566,104.962211
25.0334,short_1_turn_90,0.772014,1.049780,115.040931,0.827544,0.401493,105.344593
25.0925,short_1_turn_90,0.772025,1.049757,115.546775,0.827551,0.401469,105.850437
25.1350,short_1_turn_90,0.772036,1.049734,116.130838,0.827558,0.401444,106.434500
25.1913,short_1_turn_90,0.772024,1.049757,116.829567,0.827551,0.401469,107.133228
25.2299,short_1_turn_90,0.772001,1.049802,117.209626,0.827536,0.401517,107.513287
25.2960,short_1_turn_90,0.772001,1.049802,117.721699,0.827536,0.401517,108.025360
25.3330,short_1_turn_90,0.771989,1.049824,118.316663,0.827528,0.401541,108.620324
25.3901,short_1_turn_90,0.771989,1.049824,118.846959,0.827528,0.401541,109.150620
25.4354,short_1_turn_90,0.771989,1.049824,119.439109,0.827528,0.401541,109.742770
25.4829,short_1_turn_90,0.772002,1.049802,120.003023,0.827536,0.401517,110.306684
25.5331,short_1_turn_90,0.771976,1.049846,120.607344,0.827519,0.401564,110.911006
25.5849,short_1_turn_90,0.772015,1.049781,121.086099,0.827546,0.401494,111.389761
25.6359,short_1_turn_90,0.772042,1.049737,121.441201,0.827565,0.401447,111.744863
25.6825,short_1_turn_90,0.772068,1.049694,122.117581,0.827584,0.401400,112.421243
25.7321,short_1_turn_90,0.772095,1.049651,122.485127,0.827603,0.401353,112.788789
25.7821,short_1_turn_90,0.772150,1.049566,123.162422,0.827643,0.401260,113.466084
25.8308,short_1_turn_90,0.772178,1.049524,123.559912,0.827663,0.401213,113.863574
25.8849,short_1_turn_90,0.772220,1.049461,124.234339,0.827694,0.401144,114.538000
25.9298,short_1_turn_90,0.772206,1.049482,124.619233,0.827684,0.401167,114.922895
25.9867,short_1_turn_90,0.772221,1.049461,125.299384,0.827694,0.401144,115.603045
26.0311,short_1_turn_90,0.772206,1.049482,125.716380,0.827683,0.401167,116.020042
26.0807,short_1_turn_90,0.772206,1.049482,126.382816,0.827683,0.401167,116.686477
26.1314,short_1_turn_90,0.772206,1.049482,126.775169,0.827683,0.401167,117.078830
26.1876,short_1_turn_90,0.772145,1.049563,127.505945,0.827637,0.401257,117.809606
26.2325,short_1_turn_90,0.772129,1.049583,127.922518,0.827625,0.401279,118.226179
26.2829,short_1_turn_90,0.772129,1.049583,128.638035,0.827625,0.401279,118.941696
26.3345,short_1_turn_90,0.772113,1.049602,129.050291,0.827613,0.401301,119.353953
26.3841,short_1_turn_90,0.772146,1.049563,129.722600,0.827638,0.401257,120.026262
26.4339,short_1_turn_90,0.772146,1.049563,130.125787,0.827638,0.401257,120.429448
26.4861,short_1_turn_90,0.772178,1.049525,130.756117,0.827663,0.401214,121.059779
26.5336,short_1_turn_90,0.772212,1.049486,131.145192,0.827690,0.401171,121.448854
26.5843,short_1_turn_90,0.772245,1.049448,131.801123,0.827716,0.401128,122.104784
26.6334,short_1_turn_90,0.772245,1.049448,132.248910,0.827716,0.401128,122.552571
26.6846,short_1_turn_90,0.772279,1.049411,132.899103,0.827744,0.401085,123.202764
26.7351,short_1_turn_90,0.772297,1.049393,133.337464,0.827758,0.401064,123.641126
26.7855,short_1_turn_90,0.772244,1.049448,133.982712,0.827715,0.401127,124.286374
26.8350,short_1_turn_90,0.772279,1.049411,134.405720,0.827744,0.401085,124.709381
26.8833,short_1_turn_90,0.772226,1.049465,135.094285,0.827700,0.401147,125.397946
26.9328,short_1_turn_90,0.772226,1.049465,135.487990,0.827700,0.401147,125.791652
26.9826,short_1_turn_90,0.772190,1.049501,136.186241,0.827671,0.401188,126.489902
27.0384,short_1_turn_90,0.772208,1.049483,136.605560,0.827686,0.401168,126.909221
27.0833,short_1_turn_90,0.772134,1.049552,137.324014,0.827624,0.401249,127.627675
27.1354,short_1_turn_90,0.772171,1.049518,137.750272,0.827655,0.401209,128.053934
27.2084,short_1_turn_90,0.772134,1.049552,138.443263,0.827624,0.401248,128.746925
27.2308,short_1_turn_90,0.772134,1.049552,138.862801,0.827624,0.401248,129.166462
27.2835,short_1_turn_90,0.772134,1.049552,139.506546,0.827624,0.401248,129.810207
27.3328,short_1_turn_90,0.772211,1.049486,139.910073,0.827689,0.401171,130.213735
27.3853,short_1_turn_90,0.772230,1.049470,140.552480,0.827706,0.401151,130.856142
27.4301,short_1_turn_90,0.772289,1.049422,140.967059,0.827755,0.401094,131.270720
27.4828,short_1_turn_90,0.772289,1.049422,141.584617,0.827755,0.401094,131.888279
27.5334,short_1_turn_90,0.772329,1.049391,142.045245,0.827789,0.401057,132.348907
27.5848,short_1_turn_90,0.772189,1.049499,142.696900,0.827669,0.401187,133.000561
27.6349,short_1_turn_90,0.772269,1.049438,143.149058,0.827739,0.401113,133.452720
27.6835,short_1_turn_90,0.772127,1.049543,143.785960,0.827616,0.401241,134.089622
27.7320,short_1_turn_90,0.772127,1.049543,144.244443,0.827616,0.401241,134.548105
27.7826,short_1_turn_90,0.772086,1.049573,144.871619,0.827580,0.401277,135.175280
27.8332,short_1_turn_90,0.772127,1.049544,145.353365,0.827616,0.401241,135.657027
27.8844,short_1_turn_90,0.772065,1.049587,145.980855,0.827562,0.401294,136.284516
27.9300,short_1_turn_90,0.772107,1.049558,146.470033,0.827599,0.401259,136.773695
27.9831,short_1_turn_90,0.772064,1.049586,147.109270,0.827562,0.401294,137.412932
28.0335,short_1_turn_90,0.772107,1.049559,147.588832,0.827599,0.401260,137.892493
28.0806,short_1_turn_90,0.772021,1.049613,148.188604,0.827523,0.401327,138.492266
28.1344,short_1_turn_90,0.772107,1.049560,148.659860,0.827600,0.401260,138.963522
28.1829,short_1_turn_90,0.772086,1.049573,149.259523,0.827580,0.401277,139.563185
28.2367,short_1_turn_90,0.772129,1.049547,149.734986,0.827619,0.401244,140.038648
28.2805,short_1_turn_90,0.772107,1.049560,150.354034,0.827600,0.401260,140.657695
28.3336,short_1_turn_90,0.772130,1.049547,150.840179,0.827619,0.401244,141.143841
28.3855,short_1_turn_90,0.772085,1.049572,151.438982,0.827580,0.401276,141.742644
28.4308,short_1_turn_90,0.772085,1.049572,151.930578,0.827580,0.401276,142.234240
28.4856,short_1_turn_90,0.772040,1.049595,152.520187,0.827539,0.401307,142.823849
28.5345,short_1_turn_90,0.771973,1.049630,152.998738,0.827479,0.401352,143.302399
28.5867,short_1_turn_90,0.771950,1.049641,153.613072,0.827458,0.401367,143.916734
28.6347,short_1_turn_90,0.771928,1.049653,154.090134,0.827438,0.401382,144.393795
28.6836,short_1_turn_90,0.771928,1.049653,154.740299,0.827438,0.401382,145.043961
28.7310,short_1_turn_90,0.771928,1.049653,155.233384,0.827438,0.401382,145.537046
28.7852,short_1_turn_90,0.771858,1.049684,155.892279,0.827375,0.401425,146.195941
28.8365,short_1_turn_90,0.771858,1.049684,156.345612,0.827375,0.401425,146.649274
28.8837,short_1_turn_90,0.771858,1.049684,156.979167,0.827375,0.401425,147.282829
28.9300,short_1_turn_90,0.771882,1.049674,157.432856,0.827396,0.401411,147.736517
28.9858,short_1_turn_90,0.771929,1.049655,158.030989,0.827439,0.401385,148.334650
29.0337,short_1_turn_90,0.771976,1.049636,158.491658,0.827482,0.401358,148.795319
29.0838,short_1_turn_90,0.771952,1.049645,159.132630,0.827461,0.401371,149.436292
29.1313,short_1_turn_90,0.771952,1.049645,159.611085,0.827461,0.401371,149.914746
29.1856,short_1_turn_90,0.771952,1.049645,160.286481,0.827461,0.401371,150.590143
29.2354,short_1_turn_90,0.771928,1.049654,160.779307,0.827439,0.401383,151.082968
29.2858,short_1_turn_90,0.771808,1.049695,161.382877,0.827328,0.401444,151.686538
29.3370,short_1_turn_90,0.771808,1.049695,161.846865,0.827328,0.401444,152.150527
29.3918,short_1_turn_90,0.771736,1.049718,162.490515,0.827260,0.401479,152.794177
29.4384,short_1_turn_90,0.771664,1.049741,162.985731,0.827193,0.401514,153.289393
29.4846,short_1_turn_90,0.771615,1.049755,163.642030,0.827147,0.401536,153.945692
29.5369,short_1_turn_90,0.771591,1.049762,164.109762,0.827124,0.401547,154.413423
29.5871,short_1_turn_90,0.771566,1.049769,164.820648,0.827102,0.401558,155.124309
29.6338,short_1_turn_90,0.771493,1.049789,165.274145,0.827032,0.401590,155.577806
29.6850,short_1_turn_90,0.771542,1.049776,165.942793,0.827079,0.401569,156.246455
29.7328,short_1_turn_90,0.771591,1.049764,166.368109,0.827125,0.401549,156.671771
29.7857,short_1_turn_90,0.771616,1.049758,166.998426,0.827148,0.401539,157.302088
29.8338,short_1_turn_90,0.771665,1.049747,167.440722,0.827195,0.401519,157.744383
29.8811,short_1_turn_90,0.771715,1.049736,168.127033,0.827242,0.401501,158.430694
29.9295,short_1_turn_90,0.771665,1.049746,168.546489,0.827195,0.401519,158.850150
29.9844,short_1_turn_90,0.771690,1.049742,169.251309,0.827219,0.401510,159.554971
30.0376,short_1_turn_90,0.771640,1.049751,169.693346,0.827171,0.401527,159.997007
30.0806,short_1_turn_90,0.771640,1.049751,170.368961,0.827171,0.401527,160.672622
30.1294,short_1_turn_90,0.771540,1.049767,170.778758,0.827076,0.401561,161.082420
30.1908,short_1_turn_90,0.771540,1.049767,171.458499,0.827076,0.401561,161.762160
30.2311,short_1_turn_90,0.771415,1.049786,171.890699,0.826955,0.401600,162.194361
30.2848,short_1_turn_90,0.771390,1.049789,172.595001,0.826931,0.401607,162.898663
30.3419,short_1_turn_90,0.771290,1.049802,173.016082,0.826834,0.401637,163.319744
30.3831,short_1_turn_90,0.771315,1.049799,173.720780,0.826858,0.401630,164.024442
30.4309,short_1_turn_90,0.771315,1.049799,174.142913,0.826858,0.401630,164.446575
30.4844,short_1_turn_90,0.771340,1.049796,174.836437,0.826883,0.401623,165.140099
30.5335,short_1_turn_90,0.771390,1.049792,175.245210,0.826932,0.401610,165.548872
30.5858,short_1_turn_90,0.771441,1.049788,175.894410,0.826981,0.401598,166.198071
30.6515,short_1_turn_90,0.771466,1.049786,176.291544,0.827006,0.401592,166.595206
30.6838,short_1_turn_90,0.771517,1.049783,177.018017,0.827055,0.401581,167.321678
30.7296,short_1_turn_90,0.771491,1.049785,177.450313,0.827030,0.401586,167.753975
30.7889,short_1_turn_90,0.771542,1.049783,178.154451,0.827080,0.401576,168.458113
30.8329,short_1_turn_90,0.771517,1.049783,178.578114,0.827055,0.401581,168.881775
30.8845,short_1_turn_90,0.771567,1.049783,179.308125,0.827105,0.401571,169.611786
30.9308,short_1_turn_90,0.771517,1.049783,179.705068,0.827055,0.401580,170.008729
30.9866,short_1_turn_stop,0.771466,1.049783,-179.600234,0.827005,0.401589,170.703428
31.0339,short_1_turn_stop,0.771441,1.049783,-179.220967,0.826980,0.401593,171.082695
31.0972,short_1_turn_stop,0.771415,1.049782,-178.781840,0.826955,0.401596,171.521821
31.1424,short_1_turn_stop,0.771390,1.049782,-178.660208,0.826930,0.401600,171.643453
31.1873,short_1_turn_stop,0.771415,1.049782,-178.526419,0.826955,0.401596,171.777243
31.2350,short_1_turn_stop,0.771365,1.049781,-178.488853,0.826905,0.401604,171.814809
31.2836,short_1_turn_stop,0.771390,1.049782,-178.440672,0.826930,0.401600,171.862989
31.3339,short_1_turn_stop,0.771340,1.049780,-178.427463,0.826880,0.401607,171.876199
31.3851,short_1_turn_stop,0.771314,1.049780,-178.420428,0.826855,0.401611,171.883234
31.4292,short_1_turn_stop,0.771314,1.049780,-178.415947,0.826855,0.401611,171.887714
31.4848,short_1_turn_stop,0.771314,1.049780,-178.415387,0.826855,0.401611,171.888275
31.5328,short_1_turn_stop,0.771314,1.049780,-178.411726,0.826855,0.401611,171.891935
31.5853,short_1_turn_stop,0.771314,1.049780,-178.409540,0.826855,0.401611,171.894121
31.6331,short_1_turn_stop,0.771314,1.049780,-178.407437,0.826855,0.401611,171.896225
