elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg
53.8947,short_2_stop,0.026187,0.528468,-99.899453,-0.037778,0.134398,-100.916690
53.9472,short_2_stop,0.025162,0.522609,-99.957270,-0.038908,0.128558,-100.974507
53.9937,short_2_stop,0.024578,0.519268,-99.869393,-0.039551,0.125228,-100.886630
54.0468,short_2_stop,0.024052,0.516251,-99.908564,-0.040130,0.122220,-100.925801
54.0994,short_2_stop,0.023908,0.515428,-99.909486,-0.040289,0.121400,-100.926723
54.1449,short_2_stop,0.023804,0.514829,-99.903503,-0.040404,0.120804,-100.920740
54.1972,short_2_stop,0.023782,0.514705,-99.875376,-0.040428,0.120680,-100.892613
54.2420,short_2_stop,0.023769,0.514630,-99.857126,-0.040442,0.120605,-100.874363
54.2987,short_2_stop,0.023765,0.514605,-99.826418,-0.040447,0.120580,-100.843654
54.3422,short_2_stop,0.023756,0.514555,-99.805312,-0.040456,0.120531,-100.822549
54.3974,short_2_stop,0.023752,0.514530,-99.771728,-0.040461,0.120506,-100.788965
54.4460,short_2_stop,0.023743,0.514480,-99.756367,-0.040471,0.120456,-100.773604
54.4965,short_2_stop,0.023743,0.514480,-99.735890,-0.040471,0.120456,-100.753127
54.5422,short_2_stop,0.023739,0.514455,-99.735228,-0.040475,0.120431,-100.752465
54.5956,short_2_stop,0.023739,0.514455,-99.724197,-0.040475,0.120431,-100.741434
54.6420,short_2_stop,0.023739,0.514455,-99.723610,-0.040475,0.120431,-100.740846
54.6969,short_2_stop,0.023739,0.514455,-99.713371,-0.040475,0.120431,-100.730608
54.7433,short_2_stop,0.023739,0.514455,-99.709512,-0.040475,0.120431,-100.726749
54.7970,short_2_stop,0.023739,0.514455,-99.702716,-0.040475,0.120431,-100.719953
54.8426,short_2_stop,0.023739,0.514455,-99.697279,-0.040475,0.120431,-100.714516
54.8948,short_2_turn_90,0.023739,0.514455,-99.686877,-0.040475,0.120431,-100.704114
54.9472,short_2_turn_90,0.023739,0.514455,-99.671850,-0.040475,0.120431,-100.689087
54.9969,short_2_turn_90,0.023735,0.514430,-99.575169,-0.040480,0.120406,-100.592406
55.0425,short_2_turn_90,0.023739,0.514455,-99.379334,-0.040475,0.120431,-100.396571
55.0956,short_2_turn_90,0.023718,0.514330,-99.159040,-0.040498,0.120307,-100.176277
55.1440,short_2_turn_90,0.023703,0.514230,-98.669063,-0.040515,0.120207,-99.686299
55.1950,short_2_turn_90,0.023699,0.514205,-98.279134,-0.040520,0.120182,-99.296371
55.2464,short_2_turn_90,0.023692,0.514155,-97.632841,-0.040527,0.120132,-98.650078
55.2984,short_2_turn_90,0.023692,0.514155,-97.202088,-0.040527,0.120132,-98.219325
55.3426,short_2_turn_90,0.023689,0.514130,-96.552387,-0.040531,0.120107,-97.569624
55.3974,short_2_turn_90,0.023689,0.514130,-96.098869,-0.040531,0.120107,-97.116106
55.4425,short_2_turn_90,0.023697,0.514206,-95.441143,-0.040522,0.120182,-96.458379
55.4951,short_2_turn_90,0.023699,0.514231,-95.017609,-0.040519,0.120207,-96.034846
55.5426,short_2_turn_90,0.023697,0.514206,-94.352253,-0.040522,0.120182,-95.369490
55.6040,short_2_turn_90,0.023697,0.514206,-93.937770,-0.040522,0.120182,-94.955007
55.6456,short_2_turn_90,0.023698,0.514231,-93.242614,-0.040520,0.120207,-94.259851
55.6953,short_2_turn_90,0.023698,0.514231,-92.783823,-0.040520,0.120207,-93.801060
55.7470,short_2_turn_90,0.023698,0.514231,-92.075498,-0.040520,0.120207,-93.092735
55.7957,short_2_turn_90,0.023698,0.514206,-91.663618,-0.040521,0.120182,-92.680854
55.8484,short_2_turn_90,0.023698,0.514231,-90.950129,-0.040520,0.120207,-91.967366
55.8924,short_2_turn_90,0.023699,0.514282,-90.543596,-0.040518,0.120258,-91.560833
55.9573,short_2_turn_90,0.023699,0.514332,-89.857702,-0.040517,0.120309,-90.874939
55.9951,short_2_turn_90,0.023699,0.514383,-89.472937,-0.040517,0.120359,-90.490174
56.0535,short_2_turn_90,0.023699,0.514383,-88.798702,-0.040517,0.120359,-89.815938
56.0963,short_2_turn_90,0.023697,0.514433,-88.409975,-0.040517,0.120410,-89.427212
56.1413,short_2_turn_90,0.023696,0.514484,-87.736833,-0.040518,0.120460,-88.754069
56.1984,short_2_turn_90,0.023695,0.514509,-87.341208,-0.040519,0.120486,-88.358444
56.2447,short_2_turn_90,0.023693,0.514535,-86.640485,-0.040519,0.120511,-87.657721
56.2997,short_2_turn_90,0.023692,0.514560,-86.242203,-0.040521,0.120536,-87.259439
56.3415,short_2_turn_90,0.023695,0.514509,-85.560878,-0.040518,0.120486,-86.578114
56.3954,short_2_turn_90,0.023695,0.514509,-85.177042,-0.040518,0.120486,-86.194278
56.4417,short_2_turn_90,0.023698,0.514484,-84.474434,-0.040516,0.120461,-85.491670
56.4955,short_2_turn_90,0.023700,0.514459,-84.088610,-0.040514,0.120435,-85.105847
56.5416,short_2_turn_90,0.023697,0.514484,-83.367909,-0.040516,0.120461,-84.385146
56.5955,short_2_turn_90,0.023700,0.514459,-82.962223,-0.040514,0.120435,-83.979460
56.6428,short_2_turn_90,0.023697,0.514484,-82.253973,-0.040516,0.120460,-83.271210
56.6931,short_2_turn_90,0.023697,0.514484,-81.851306,-0.040516,0.120460,-82.868543
56.7446,short_2_turn_90,0.023690,0.514534,-81.147790,-0.040523,0.120511,-82.165027
56.7953,short_2_turn_90,0.023682,0.514584,-80.767369,-0.040530,0.120561,-81.784606
56.8412,short_2_turn_90,0.023677,0.514609,-80.103386,-0.040534,0.120586,-81.120623
56.8955,short_2_turn_90,0.023669,0.514659,-79.722630,-0.040542,0.120636,-80.739867
56.9468,short_2_turn_90,0.023659,0.514709,-79.050464,-0.040550,0.120686,-80.067701
56.9927,short_2_turn_90,0.023645,0.514783,-78.673090,-0.040564,0.120760,-79.690326
57.0447,short_2_turn_90,0.023634,0.514833,-78.004079,-0.040573,0.120810,-79.021316
57.0961,short_2_turn_90,0.023634,0.514833,-77.612477,-0.040573,0.120810,-78.629714
57.1415,short_2_turn_90,0.023640,0.514808,-76.954143,-0.040568,0.120785,-77.971379
57.1967,short_2_turn_90,0.023646,0.514783,-76.565867,-0.040562,0.120761,-77.583104
57.2436,short_2_turn_90,0.023658,0.514734,-75.875253,-0.040551,0.120711,-76.892490
57.2979,short_2_turn_90,0.023658,0.514734,-75.458878,-0.040551,0.120711,-76.476114
57.3427,short_2_turn_90,0.023658,0.514734,-74.740417,-0.040551,0.120711,-75.757654
57.3979,short_2_turn_90,0.023658,0.514734,-74.303087,-0.040551,0.120711,-75.320323
57.4415,short_2_turn_90,0.023651,0.514759,-73.573179,-0.040558,0.120736,-74.590415
57.4959,short_2_turn_90,0.023651,0.514759,-73.159631,-0.040558,0.120736,-74.176868
57.5417,short_2_turn_90,0.023651,0.514759,-72.447119,-0.040558,0.120736,-73.464356
57.5934,short_2_turn_90,0.023643,0.514783,-72.044241,-0.040565,0.120760,-73.061477
57.6452,short_2_turn_90,0.023635,0.514807,-71.388030,-0.040573,0.120784,-72.405267
57.6960,short_2_turn_90,0.023635,0.514807,-71.005526,-0.040573,0.120784,-72.022763
57.7447,short_2_turn_90,0.023602,0.514902,-70.371486,-0.040604,0.120880,-71.388723
57.7992,short_2_turn_90,0.023593,0.514926,-69.957502,-0.040613,0.120904,-70.974739
57.8420,short_2_turn_90,0.023575,0.514974,-69.312254,-0.040629,0.120952,-70.329491
57.8979,short_2_turn_90,0.023566,0.514997,-68.883168,-0.040638,0.120976,-69.900404
57.9452,short_2_turn_90,0.023566,0.514997,-68.240843,-0.040638,0.120976,-69.258080
57.9979,short_2_turn_90,0.023557,0.515021,-67.796922,-0.040647,0.120999,-68.814158
58.0421,short_2_turn_90,0.023576,0.514974,-67.155465,-0.040629,0.120952,-68.172701
58.1022,short_2_turn_90,0.023576,0.514974,-66.696100,-0.040629,0.120952,-67.713337
58.1428,short_2_turn_90,0.023597,0.514928,-66.040607,-0.040609,0.120906,-67.057844
58.1926,short_2_turn_90,0.023597,0.514928,-65.585498,-0.040609,0.120906,-66.602734
58.2468,short_2_turn_90,0.023607,0.514905,-64.886838,-0.040599,0.120882,-65.904074
58.2925,short_2_turn_90,0.023618,0.514882,-64.415985,-0.040588,0.120859,-65.433222
58.3479,short_2_turn_90,0.023629,0.514859,-63.750581,-0.040578,0.120836,-64.767818
58.3927,short_2_turn_90,0.023607,0.514904,-63.307582,-0.040600,0.120882,-64.324819
58.4447,short_2_turn_90,0.023618,0.514882,-62.659274,-0.040588,0.120859,-63.676511
58.4956,short_2_turn_90,0.023583,0.514949,-62.225530,-0.040622,0.120927,-63.242766
58.5451,short_2_turn_90,0.023571,0.514971,-61.810165,-0.040634,0.120950,-62.827402
58.6008,short_2_turn_90,0.023535,0.515038,-61.165856,-0.040669,0.121017,-62.183093
58.6484,short_2_turn_90,0.023547,0.515016,-60.757059,-0.040657,0.120995,-61.774296
58.6952,short_2_turn_90,0.023522,0.515060,-60.074587,-0.040681,0.121039,-61.091824
58.7426,short_2_turn_90,0.023535,0.515038,-59.665640,-0.040669,0.121017,-60.682876
58.7958,short_2_turn_90,0.023535,0.515038,-58.988935,-0.040669,0.121017,-60.006172
58.8432,short_2_turn_90,0.023574,0.514973,-58.573369,-0.040631,0.120952,-59.590606
58.8966,short_2_turn_90,0.023561,0.514995,-57.883944,-0.040644,0.120973,-58.901180
58.9450,short_2_turn_90,0.023642,0.514866,-57.453929,-0.040565,0.120844,-58.471165
58.9927,short_2_turn_90,0.023615,0.514909,-56.778481,-0.040591,0.120887,-57.795718
59.0430,short_2_turn_90,0.023671,0.514824,-56.152060,-0.040537,0.120801,-57.169297
59.0958,short_2_turn_90,0.023628,0.514887,-55.653433,-0.040578,0.120865,-56.670670
59.1427,short_2_turn_90,0.023700,0.514783,-55.002526,-0.040508,0.120760,-56.019763
59.1990,short_2_turn_90,0.023641,0.514866,-54.479258,-0.040565,0.120843,-55.496495
59.2416,short_2_turn_90,0.023701,0.514784,-54.068484,-0.040508,0.120760,-55.085721
59.2945,short_2_turn_90,0.023641,0.514865,-53.390509,-0.040566,0.120843,-54.407746
59.4125,short_2_turn_90,0.023671,0.514825,-53.002326,-0.040536,0.120802,-54.019562
59.4310,short_2_turn_90,0.023610,0.514905,-52.354410,-0.040596,0.120883,-53.371647
59.4429,short_2_turn_90,0.023610,0.514905,-51.977896,-0.040596,0.120883,-52.995133
59.5036,short_2_turn_90,0.023547,0.514985,-51.281821,-0.040658,0.120964,-52.299058
59.5448,short_2_turn_90,0.023563,0.514965,-50.889844,-0.040642,0.120944,-51.907080
59.5968,short_2_turn_90,0.023531,0.515004,-50.182513,-0.040674,0.120983,-51.199749
59.6434,short_2_turn_90,0.023645,0.514869,-49.566215,-0.040562,0.120846,-50.583451
59.6936,short_2_turn_90,0.023612,0.514907,-49.052765,-0.040594,0.120885,-50.070002
59.7461,short_2_turn_90,0.023729,0.514774,-48.460257,-0.040480,0.120750,-49.477493
59.7951,short_2_turn_90,0.023695,0.514812,-47.980723,-0.040513,0.120788,-48.997959
59.8492,short_2_turn_90,0.023763,0.514737,-47.310224,-0.040446,0.120712,-48.327460
59.8937,short_2_turn_90,0.023763,0.514737,-46.806238,-0.040446,0.120712,-47.823474
59.9467,short_2_turn_90,0.023798,0.514700,-46.194420,-0.040412,0.120675,-47.211657
59.9956,short_2_turn_90,0.023798,0.514700,-45.633655,-0.040412,0.120675,-46.650891
60.0478,short_2_turn_90,0.023851,0.514646,-45.087397,-0.040360,0.120620,-46.104633
60.0971,short_2_turn_90,0.023797,0.514700,-44.593786,-0.040412,0.120674,-45.611022
60.1551,short_2_turn_90,0.023815,0.514682,-43.998309,-0.040395,0.120656,-45.015546
60.1969,short_2_turn_90,0.023761,0.514734,-43.551625,-0.040448,0.120710,-44.568862
60.2427,short_2_turn_90,0.023798,0.514700,-42.905472,-0.040412,0.120674,-43.922709
60.2968,short_2_turn_90,0.023798,0.514700,-42.478462,-0.040412,0.120674,-43.495699
60.3544,short_2_turn_90,0.023798,0.514700,-41.813461,-0.040412,0.120674,-42.830698
60.3970,short_2_turn_90,0.023816,0.514683,-41.362153,-0.040394,0.120657,-42.379390
60.4432,short_2_turn_90,0.023816,0.514683,-40.725382,-0.040394,0.120657,-41.742618
60.4993,short_2_turn_90,0.023816,0.514683,-40.277212,-0.040394,0.120657,-41.294449
60.5427,short_2_turn_90,0.023875,0.514634,-39.607222,-0.040336,0.120607,-40.624458
60.5961,short_2_turn_90,0.023875,0.514634,-39.179389,-0.040336,0.120607,-40.196625
60.6450,short_2_turn_90,0.023875,0.514634,-38.491889,-0.040336,0.120607,-39.509126
60.6969,short_2_turn_90,0.023914,0.514603,-38.047729,-0.040297,0.120575,-39.064966
60.7463,short_2_turn_90,0.023914,0.514603,-37.354355,-0.040297,0.120575,-38.371592
60.7969,short_2_turn_90,0.023935,0.514588,-36.915673,-0.040277,0.120560,-37.932910
60.8430,short_2_turn_90,0.023935,0.514588,-36.228658,-0.040277,0.120560,-37.245895
60.8946,short_2_turn_90,0.023935,0.514588,-35.814093,-0.040277,0.120560,-36.831330
60.9467,short_2_turn_90,0.023893,0.514617,-35.155625,-0.040318,0.120590,-36.172862
60.9932,short_2_turn_90,0.023893,0.514617,-34.751176,-0.040318,0.120590,-35.768412
61.0462,short_2_turn_90,0.023789,0.514688,-34.078122,-0.040421,0.120663,-35.095359
61.0929,short_2_turn_90,0.023831,0.514660,-33.677207,-0.040379,0.120634,-34.694444
61.1432,short_2_turn_90,0.023789,0.514688,-32.981460,-0.040421,0.120663,-33.998697
61.1927,short_2_turn_90,0.023853,0.514647,-32.567684,-0.040358,0.120621,-33.584920
61.2465,short_2_turn_90,0.023874,0.514633,-31.855944,-0.040337,0.120607,-32.873181
61.3105,short_2_turn_90,0.023960,0.514580,-31.452261,-0.040252,0.120552,-32.469498
61.3465,short_2_turn_90,0.023938,0.514593,-30.761852,-0.040273,0.120565,-31.779088
61.4048,short_2_turn_90,0.023982,0.514568,-30.364953,-0.040230,0.120539,-31.382190
61.4463,short_2_turn_90,0.024004,0.514555,-29.630246,-0.040208,0.120526,-30.647483
61.4968,short_2_turn_90,0.024114,0.514493,-29.209879,-0.040099,0.120462,-30.227116
61.5471,short_2_turn_90,0.024092,0.514505,-28.512544,-0.040121,0.120474,-29.529781
61.5941,short_2_turn_90,0.024070,0.514517,-28.079397,-0.040143,0.120487,-29.096634
61.6511,short_2_turn_90,0.024025,0.514541,-27.355659,-0.040188,0.120511,-28.372895
61.7091,short_2_turn_90,0.024070,0.514517,-26.952672,-0.040143,0.120487,-27.969909
61.7460,short_2_turn_90,0.023934,0.514586,-26.289900,-0.040278,0.120558,-27.307136
61.7968,short_2_turn_90,0.023957,0.514574,-25.908246,-0.040255,0.120546,-26.925483
61.8433,short_2_turn_90,0.023888,0.514607,-25.212685,-0.040323,0.120580,-26.229922
61.8939,short_2_turn_90,0.023911,0.514596,-24.829720,-0.040300,0.120569,-25.846956
61.9451,short_2_turn_90,0.023842,0.514628,-24.117941,-0.040369,0.120602,-25.135177
61.9966,short_2_turn_90,0.023889,0.514607,-23.723980,-0.040323,0.120580,-24.741217
62.0438,short_2_turn_90,0.023865,0.514617,-22.999395,-0.040346,0.120591,-24.016631
62.0977,short_2_turn_90,0.023982,0.514568,-22.619117,-0.040230,0.120540,-23.636354
62.1829,short_2_turn_90,0.023935,0.514588,-22.117419,-0.040277,0.120560,-23.134656
62.2023,short_2_turn_90,0.024006,0.514559,-21.495312,-0.040207,0.120530,-22.512549
62.2470,short_2_turn_90,0.023982,0.514569,-20.772760,-0.040230,0.120540,-21.789996
62.2988,short_2_turn_90,0.024077,0.514533,-20.350384,-0.040136,0.120503,-21.367621
62.3436,short_2_turn_90,0.024101,0.514524,-19.605035,-0.040112,0.120494,-20.622271
62.4030,short_2_turn_90,0.024125,0.514516,-19.197607,-0.040089,0.120485,-20.214844
62.4505,short_2_turn_90,0.024101,0.514524,-18.490367,-0.040112,0.120493,-19.507603
62.5066,short_2_turn_90,0.024052,0.514540,-18.074683,-0.040160,0.120510,-19.091920
62.5416,short_2_turn_90,0.024004,0.514555,-17.630619,-0.040208,0.120526,-18.647856
62.5975,short_2_turn_90,0.023956,0.514571,-17.077052,-0.040256,0.120542,-18.094289
62.6445,short_2_turn_90,0.023811,0.514615,-16.574111,-0.040401,0.120589,-17.591348
62.6946,short_2_turn_90,0.023884,0.514593,-15.946651,-0.040328,0.120566,-16.963887
62.7417,short_2_turn_stop,0.023859,0.514600,-15.458971,-0.040352,0.120574,-16.476207
62.7970,short_2_turn_stop,0.023859,0.514600,-14.832484,-0.040352,0.120574,-15.849721
62.8442,short_2_turn_stop,0.023908,0.514587,-14.508454,-0.040304,0.120560,-15.525691
62.8957,short_2_turn_stop,0.023908,0.514587,-14.292555,-0.040304,0.120560,-15.309792
62.9425,short_2_turn_stop,0.023957,0.514575,-14.210110,-0.040255,0.120547,-15.227347
62.9973,short_2_turn_stop,0.023957,0.514575,-14.178454,-0.040255,0.120547,-15.195690
63.0425,short_2_turn_stop,0.023982,0.514569,-14.173461,-0.040230,0.120540,-15.190698
63.0974,short_2_turn_stop,0.023982,0.514569,-14.170001,-0.040230,0.120540,-15.187237
63.1422,short_2_turn_stop,0.023982,0.514569,-14.147157,-0.040230,0.120540,-15.164394
63.1976,short_2_turn_stop,0.023933,0.514581,-14.102698,-0.040279,0.120553,-15.119935
63.2432,short_2_turn_stop,0.023933,0.514581,-14.065776,-0.040279,0.120553,-15.083013
63.2972,short_2_turn_stop,0.023908,0.514587,-14.042679,-0.040304,0.120560,-15.059916
63.3428,short_2_turn_stop,0.023908,0.514587,-14.043694,-0.040304,0.120560,-15.060931
63.4046,short_2_turn_stop,0.023908,0.514587,-14.039547,-0.040304,0.120560,-15.056784
63.4463,short_2_turn_stop,0.023908,0.514587,-14.041771,-0.040304,0.120560,-15.059007
63.4946,short_2_turn_stop,0.023908,0.514587,-14.037203,-0.040304,0.120560,-15.054440
63.5428,short_2_turn_stop,0.023908,0.514587,-14.038329,-0.040304,0.120560,-15.055566
63.5975,short_2_turn_stop,0.023908,0.514587,-14.035642,-0.040304,0.120560,-15.052879
63.6414,short_2_turn_stop,0.023908,0.514587,-14.030532,-0.040304,0.120560,-15.047769
63.6974,short_2_turn_stop,0.023908,0.514587,-14.029529,-0.040304,0.120560,-15.046766
63.7449,short_2_turn_stop,0.023908,0.514587,-14.029015,-0.040304,0.120560,-15.046252
